id|Autor/a|Obra|Fecha de estreno|Dirección|Compañía|Festivales|Lugar de estreno|fechaFormat|lat|lon|uuid|tipo
371|Miguel de Cervantes|La guarda cuidadosa; La cueva de Salamanca|19 de junio de 2022|Javier Mañón|Corrales de Comedias Teatro||Corral de Comedias de Alcalá de Henares (Madrid)||40.4822963|-3.3671253|f00f8f41-69dd-49d6-8fb5-260c0b925c84|Nacional
372|Miguel de Cervantes|El Quijote; Don Quijote|Año 1999|Santiago Garcia, Codirección: Patricia Ariza|Teatro La Candelaria|el Festival de Teatro Ciudad Bucaramanga- la Fiesta de las Artes Escénicas en Medellín - Festival iberoamericano de bogotá, Festival internacional de teatro de Manizales, Festival de los Ángeles- Festival de tratro clasico de Almagro|Teatro La Candelaria Bogotá- Colombia||4.5963717|-74.0735282|ce78b88b-4f0c-4699-aa2e-9cb98f22499f|Nacional
373|Juan de la Cueva|El príncipe tirano|13 de julio de 2006|Pepa Gamboa|Centro Andaluz de Teatro, CAT y Teatro Lope de Vega|Festival Internacional de Teatro Clásico de Almagro|Teatro Municipal de Almagro, Ciudad Real (Castilla La Mancha)||38.8903496|-3.7143277|eb9b26b1-88f8-42f9-857a-a9570c945608|Nacional
374|María de Zayas|La traición en la amistad|10 de julio de 2003|Mariano de Paco Serrano|Mariano de Paco Serrano||Claustro Mudéjar de Chinchilla, Albacete (Castilla La Mancha)||38.9192208|-1.7268962|f65a7a19-cbc0-484f-a76c-33b16fee8e81|Nacional
375|María de Zayas|La traición en la amistad|16 de julio de 2019|Daniel Acebes|Diágoras Producciones|Festival de Teatro Clásico|Corrala Palacio del Caballero de Olmedo, Valladolid (Castilla y León)||41.2863236|-4.6885468|a208767e-3e61-471d-909c-b19dd08012a5|Nacional
376|María de Zayas|Traspiés. Palabra para (des)aparecer||Del Colectivo|Colectivo La Matrioska||||||09b3612c-c54e-433d-848a-863b630db749|Nacional
377|María de Zayas|Tan sabia como valerosa|26 de julio de 2020|Ignacio García|Instituto Cervantes|Festival Internacional de Teatro Clásico de Almagro|Corral de Comedias de Almagro, Ciudad Real (Castilla La Mancha)||38.8884435|-3.7144868|a5ccf293-b207-4672-805f-67d2e7cc53ed|Nacional
378|María de Zayas|Adiós, dueño mío o la traición en la amistad|1 de mayo de 2021|Magüi Mira|Olympia Metropolitana S.A||Auditorio de Torrent, Valencia (Comunidad Valenciana)||39.4236554|-0.4827316|a1e085fd-d98a-42f6-bcf5-fdfa8da44b76|Nacional
379|María de Zayas|Autorretratos de pluma y espada; Dramaturgias del barroco en primera persona||Cristina S.Silveira|Karlik Danza Teatro|Festival de Teatro Clásico de Cáceres|||||f44eadbe-d3fc-4ea9-8508-56d90866284a|Nacional
380|María de Zayas|Bambi vs Godzsilla|30 de junio de 2022|Luis Tausía|Compañía del Tío Venancio|Festival Iberoamericano del Siglo de Oro Clásicos en Alcalá|Centro Cultural Gilitos de Alcalá, Madrid (Comunidad de Madrid)||40.5026311|-3.3684148|d51259bd-52b9-4fa6-b4bd-89f93aebdd2e|Nacional
381|María de Zayas|La traición 60.3|19 de mayo de 2022|Cruz Hernández|Unatarde Teatro||Teatro Círculo de Valencia, Valencia (Comunidad Valenciana)||39.4852155|-0.3579277|de9f45af-c634-4f71-ad93-45195a78759d|Nacional
382|Lope de Rueda|Garnacho Bululo y Ñaque en la chanza del santero desollado; La carátula|1 de diciembre de 2001|Colectivo|El Capo Cómico||Calle Mayor de Alcalá de Henares, Madrid (Comunidad de Madrid)||40.4820888|-3.3695602|202f10e3-ddb8-4397-82a1-eb0f511c441b|Nacional
383|Lope de Rueda|La fiesta perpetua|19 de noviembre de 2003|Pilar Laveaga|Teatro de la Ribera||Teatro Principal de Zaragoza||41.6522077|-0.88192|9f0443b9-8c23-4274-90d4-b312c74e726b|Nacional
384|Lope de Rueda|Historias de Martín de Villalba.||Etelvino Vázquez|Teatro del Norte||||||102bb5f1-1589-4bda-a221-2ccd9c6b2ab7|Nacional
385|Lope de Rueda|El deleitoso y otras delicias||Agusíin Iglesias|Teatro Guirigai||||||758309a5-7614-4a50-9423-038bc6b1fd31|Nacional
386|Lope de Rueda|Los cómicos de la legua||Domingo Torres|Uno teatro||||||41260119-28ce-4d67-a6ce-d1fb46f3c566|Nacional
387|Lope de Rueda|Julia, un viaje teatrástico|22 de marzo de 2012|Julio Fraga|Teatro Clásico de Sevilla||Teatro Villa del Conocimiento y las Artes de Mairena del Alcor, Sevilla (Andalucía)||37.3752178|-5.7507719|27cd3fd6-8429-491b-a9b6-93599869924a|Nacional
388|Lope de Rueda|La corte de los bufones: paso a paso la comedia||José Uriel García Solís|La Gorgona Teatro||||||da1e6103-0aa1-4553-bed2-8f8f5fae2796|Nacional
389|Lope de Rueda|Fiesta de farsantes. Tablado del mundo|2 de septiembre de 2021|Daniel Alonso de Santos|Pérez y Goldstein S.L; Okboomer.|Festival Clásicos en Alcalá|Teatros del Canal, Madrid (Comunidad de Madrid)||40.4382831|-3.7077585|52e2defe-0e2e-42b1-9954-da126ed20d7c|Nacional
390|Lope de Rueda|La garnacha de los bufones||Javier Mañón|Corrales de Comedias||||||5c2c4ec8-6585-4f32-baaa-d356c66c3455|Nacional
391|Juan Ruiz de Alarcón|La verdad sospechosa|2004|Rafael Rodríguez Cabrera|2Rc Teatro||||||0ae889d5-d8f2-420a-91a2-a0572da85f94|Nacional
392|Juan Ruiz de Alarcón|La verdad sospechosa|2007|Claudio Hochman|Eureka Teatro||||||95744234-5818-4fd4-8298-97092d48b90c|Nacional
393|Juan Ruiz de Alarcón|La prueba de las promesas|2012|Carlos Corona|CNT México|Festival de Teatro Clásico de Almagro|||||7c7a84d1-155d-4a7f-a958-80036879dece|Nacional
394|Juan Ruiz de Alarcón|La verdad sospechosa|2013|Helena Pimenta|Compañía Nacional de Teatro Clásico (CNTC)|Festival de Teatro Clásico de Almagro|Teatro de la Comedia, Madrid||40.4155377|-3.7029672|9d814081-4ef5-4382-9cf6-cf4db2363ee9|Nacional
395|Juan Ruiz de Alarcón|La cueva de Salamanca|2018|Emilio Gutiérrez Caba|Compañía Nacional de Teatro Clásico (CNTC)|Festival de Teatro Clásico de Almagro|Teatro de la Comedia, Madrid||40.4155377|-3.7029672|7414aad2-6c73-40a3-8f5f-b87af4c8730e|Nacional
396|Juan Ruiz de Alarcón|El desdichado en fingir|2019|José Uriel Garcia Solís|Colectivo Teatral de Guerrero|Festival de Teatro Clásico de Almagro|||||40f3609f-40af-46f8-84c3-8aeb0764ff70|Nacional
397|Juan Ruiz de Alarcón|La monja Alférez|2022|Zaide Silvia Gutiérrez|CNT México|Festival Iberoamericano del Siglo de Oro de la Comunidad de Madrid y Festival de Teatro Clásico de Olmedo|Festival Iberoamericano del Siglo de Oro de la Comunidad de Madrid||40.4423273|-3.7329769|1fc66ba5-8f63-42e0-a4bd-012b2607e1be|Nacional
398|Mira de Amescua|El esclavo del demonio|2002|Ángel Ojea|La Máquina Real|Festival de Teatro Clásico de Almagro|||||4d42cf5e-e98b-474e-8cb2-e7b903c79ceb|Nacional
399|Vélez de Guevara|La Serrana de la Vera|14 de junio sde 2001|Antonio Corencia|Compañía Dramatíca de Extremadura|Festival de Teatro Clásico de Cáceres|Festival de Teatro Clásico de Cáceres||39.4731987|-6.3780372|3f8295ff-e3b7-48a3-b510-2345139dcb8e|Nacional
400|Vélez de Guevara|La Serrana de la Vera|marzo de 2004|María Ruiz|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Pavón de Madrid||40.4100351|-3.7087301|e71f7d5f-b57a-4e8d-b04c-b1a99287d92f|Nacional
401|Vélez de Guevara|El diablo cojuelo|12 de junio de 2019|Aitana Galán|La Radical|Festival Internacional de Teatro Clásico de Almagro|||||d0a0d88c-3e50-4cff-b488-29dd4b74b144|Nacional
402|Vélez de Guevara|Reinar después de morir|10 de enero de 2020|Pepa Pedroche|Compañía Nacional de Teatro Clásico (CNTC) y Compañia de Teatro de Almada||Teatro de la Comedia, Madrid||40.4155336|-3.7003923|9dc5ca1f-5503-4ec2-aa27-1b776b1616a6|Nacional
403|Vélez de Guevara|El diablo cojuelo|21 de enero de 2022|Ester Nadal|Compañía Nacional de Teatro Clásico (CNTC), Rhum & Cia|Festival Internacional de Teatro Clásico de Almagro y Festival de Teatro Clásico de Olmedo|Valencia||39.4078888|-0.4439117|3c60a383-0a9e-44ee-af72-74916c9ba065|Nacional
404|Agustín Moreto|De fuera vendrá quien de casa nos echará|28 de julio de 2000|Francisco Abad|Marabad Producciones Teatrales|Festival Internacional de Teatro Clásico de Almagro|Festival Internacional de Teatro Clásico de Almagro||39.6559915|-4.3655052|041b13bd-4d5f-4c4f-8743-ef2b1d1832a7|Nacional
405|Agustín Moreto|El lindo don Diego|12 de junio de 2001|Juan Pedro de Aguilar|Los Veranos de la Villa|Los Veranos de la Villa|Muralla Árabe de Madrid, Los Veranos de la Villa||40.4148952|-3.7171135|6da1bb76-0d85-4651-88ab-f8ce080bca04|Nacional
406|Agustín Moreto|El lindo don Diego|26 de marzo de 2004|Eva del Palacio|Morboria Teatro|Festival Internacional de Teatro Clásico de Almagro y Festival de Teatro Clásico de Olmedo|Teatro Juan Bravo, Segovia||40.9504866|-4.1261172|3f4d9b10-4d93-4964-863e-aa44fc9b77fe|Nacional
407|Agustín Moreto|El lindo don Diego|2005|Denis Rafter|Darek Teatro||||||5d834a8b-5879-462f-a269-9d3353ff57f2|Nacional
408|Agustín Moreto|No puede ser el guardar a una mujer|2008|José Bornás|Apata Teatro||||||78a7a765-c73c-470b-a6b3-e98f08c3d124|Nacional
409|Agustín Moreto|No puede ser el guardar a una mujer|2009|José Bornás|Nacho Vilar Producciones||||||0e577a54-5d15-42e8-b8a4-8d16ded643e8|Nacional
410|Agustín Moreto|El lindo don Diego|19 de enero de 2013|Carles Alfaro|Compañía Nacional de Teatro Clásico (CNTC)|Festival Internacional de Teatrio Clásico de Almagro|Teatro Pavón, Madrid||40.4100351|-3.7087301|7234face-8237-4856-9e84-862106c83ed8|Nacional
411|Agustín Moreto|De fuera vendrá; De fuera vendrá quien de casa nos echará|25 de julio de 2014|Ángel Garcia Suárez|Escarramá Teatro|Festival Internacional de Teatro Clásico de Almagro|Festival Internacional de Teatro Clásico de Almagro||39.6559915|-4.3655052|f0fdb845-209c-4cd2-a2b8-ec2fc24d907e|Nacional
412|Agustín Moreto|El lindo don Diego|4 de febrero de 2017|Eva del Palacio|Morboria Teatro yCNTC|Festival de Teatro Clásico de Olmedo|Teatro José María Rodero de Torrejón de Ardoz, Madrid||40.4600566|-3.4768226|b6e13019-f7ae-48f4-92da-9ae9c46566d2|Nacional
413|Agustín Moreto|De fuera vendrá quien de casa nos echará|3 de febrero de 2018|Eva del Palacio|Morboria Teatro|Festival de Teatro Clásico de Olmedo|Teatro José María Rodero de Torrejón de Ardoz, Madrid||40.4600566|-3.4768226|1f72c0b6-8064-4c8f-b433-678874c9c091|Nacional
414|Agustín Moreto|El desdén con el desden|12 de marzo de 2019|Iñaki Rikarte|JCNTC||Teatro de la Comedia, Madrid||40.4155377|-3.7029672|7650cb09-20d2-443b-958c-e375d991e558|Nacional
415|Agustín Moreto|El lindo don Diego|19 de julio de 2019|Santiago Doria|Compañia Argentina de Teatro Clásico|Festival Internacional de Teatro Clásico de Almagro|Festival Internacional de Teatro Clásico de Almagro||39.6559915|-4.3655052|b067a903-996f-408f-9d60-42fc030ceb8d|Nacional
416|Agustín Moreto|No puede ser el guardar a una mujer|2019|Antonio León|Corrales de Comedias Teatro||||||c49b9d1b-2c84-4468-bfbd-0cfe1e3d0248|Nacional
417|Calderón de la Barca|La vida es sueño|30 de marzo de 2000|Emilio del Valle|Producciones Inconstantes||Teatro Principal de Burgos||42.3406501|-3.7024714|e2014676-6c50-4d9d-9f50-91d6a00e4627|Nacional
418|Calderón de la Barca|La vida es sueño|4 de mayo del 2000|José María Ortega de la Cruz|Teatro Español Salesiano de Ronda|Festival de Música y Teatro Sacro y Ritual de Riogordo|La nave del teatro de Riogordo||40.420891|-3.7213799|f32ab605-cb7d-408f-af70-7e5ceb745c50|Nacional
419|Calderón de la Barca|Los entremeses|13 de enero del 2000|José Antonio Raynaud|La Garnacha||Teatro de Sevilla||37.4000207|-5.9852903|cdc2d39d-e975-440a-8e40-8ced85820ae8|Nacional
420|Calderón de la Barca|Las mañanas de abril|4 de octubre del 2000||Andrea D'Odorico Producciones||Teatro Villamarta de Jerez de la Frontera, Cádiz||36.6828898|-6.1378142|aab95a6c-734e-40c5-bb29-cb26f4c8b142|Nacional
421|Calderón de la Barca|La vida es sueño|27 de marzo de 2000|Calixto Bieito|Compañía Nacional de Teatro Clásico (CNTC)||Teatre Romea de Barcelona||41.3805401|2.168536|aa569801-c8a8-49ab-98c2-bd2a548d4107|Nacional
422|Calderón de la Barca|La dama duende|14 de abril de 2000|José Luis Alonso de Santos|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Salón Cervantes de Alcalá de Henares||40.4834612|-3.3686855|35d1d61f-5538-4d5e-b6b7-d3688aeb8ade|Nacional
423|Calderón de la Barca|La cena del rey Baltasar|23 de junio de 2000|Luis Dorrego|Alcantarilla Teatro||Patio de Santo Tomás de Villanueva de la Universidad Cisneriana de Alcalá||40.4826613|-3.3655706|c1ff37ca-0ec5-4a67-b3bf-ad94b1441ab6|Nacional
424|Calderón de la Barca|IV Centenario del nacimiento de Calderón de la Barca|17 de enero de 2000||Compañía Nacional de Teatro Clásico (CNTC)||Teatro de la Comedia de Madrid||40.4155377|-3.7029672|51bfe340-6edd-4796-8704-ef0cd8a8f202|Nacional
425|Calderón de la Barca|En la voz también hay dicha: contando a Calderón|19 de marzo de 2000|Ernesto Rodríguez Abad|Ernesto Rodríguez Abad||Teatro Apolo de Almería||38.6211372|-4.4017056|30aa7803-f4d4-4523-9b93-3461a4619f61|Nacional
426|Calderón de la Barca|El mayor tesoro escondido|16 de marzo de 2000|Ricardo Pereira|La Luna Teatro||Teatro Principal de Zaragoza||41.6522077|-0.88192|8899ce7a-b329-4c24-93db-9fa73f4a4e18|Nacional
427|Calderón de la Barca|El príncipe constante||Jorge Listopad|Companhia de Teatro de Almada||||||e29eb43f-97bb-4ac2-8611-f61962f87e7d|Nacional
428|Calderón de la Barca|El monstruo de los jardines|10 de julio de 2000|Ernesto Caballero|RESAD||Teatro Municipal de Almagro||38.8903496|-3.7143277|cdfa214e-ba37-4362-b33d-a829d00734f6|Nacional
429|Calderón de la Barca|El mayor hechizo, amor|28 de abril de 2000|Fernando Urdiales|Teatro Corsario||Teatro Calderón de la Barca de Valladolid||41.6539877|-4.7272558|fd2d87f2-487e-40aa-9366-274e18804da3|Nacional
430|Calderón de la Barca|El mágico prodigioso|1 de octubre de 2000|Daniel Bohr|Fila Siete||Teatro Guimerá de Santa Cruz de Tenerife||28.4658945|-16.2534703|94940446-7c27-46c1-afac-78ebccbec129|Nacional
431|Calderón de la Barca|El gran teatro del mundo|15 de diciembre de 2000|Valentín Redín|Lebrel Blanco||Iglesia de Santa María de Tafalla (Navarra)||42.5282323|-1.6791758|9c0a28ba-6406-4925-87e7-7ec41ca3e2fa|Nacional
432|Calderón de la Barca|El galán fantasma|24 de julio de 2000|Ana María Boudeguer|Teatro Sanpol||Patio de Fúcares de Almagro||38.8899232|-3.7125609|7baf58d2-9fd7-4535-8382-353f2f368cac|Nacional
433|Calderón de la Barca|El galán fantasma|11 de julio de 2000|David Bello|Veranos de la Villa||Parque Emir Mohamed I de Madrid||40.4147152|-3.7173652|c7440307-80c2-4ef9-a7c9-3095d45e1de0|Nacional
434|Calderón de la Barca|El alcalde de Zalamea|21 de septiembre de 2000|Sergi Belbel|Compañía Nacional de Teatro Clásico (CNTC)||Teatre Nacional de Catalunya de Barcelona||41.3999471|2.1831957|a17b089d-bf4c-4913-853f-2f80286ae735|Nacional
435|Calderón de la Barca|El alcalde de Zalamea|30 de septiembre de 2000|Francisco Portes|Compañía Francisco Portes||Teatro José María Rodero de Torrejón de Ardoz (Madrid)||40.4600525|-3.4742477|f9d6994c-24f3-44c7-8ed3-e6230fc9d003|Nacional
436|Calderón de la Barca|Celos aun del aire matan|4 de octubre de 2000|Pier Luigi Pizzi|Teatro Real||Teatro Real de Madrid||40.4181364|-3.7128721|59016908-0f11-4171-90a8-05e1daa80240|Nacional
437|Calderón de la Barca|Céfalo y Pocris|10 de marzo de 2000|Agustín Iglesias|Teatro Guirigai||Centro Cultural Galileo (Madrid)||40.434025|-3.7134163|97c7c359-36cc-4d28-9440-0952ed5ea443|Nacional
438|Calderón de la Barca|Súbete a la barca de Calderón||Stella Manaut|Estudio de Teatro||||||0aa8cf8c-4761-4d3b-ad7c-a970d3a23367|Nacional
439|Calderón de la Barca|Calderón, ¿enamorado?|17 de marzo de 2000|Amaya Curieses, José Maya|Zampanó Teatro|Jornadas de Siglo de Oro|Auditorio Maestro Padilla de Almería||36.8236811|-2.4466068|dbd49e5a-1569-4215-b584-2a43e01a9dab|Nacional
440|Calderón de la Barca|Sexismunda|26 de octubre de 2001|Áxeles Cuña Bóveda|Sabarela||Teatro Rosalía de Castro de A Coruña||43.370413|-8.4011788|7d647444-1e59-4f4e-8bb5-86fb2fdf4bb4|Nacional
441|Calderón de la Barca|Paraules… senzillament paraules|17 de marzo de 2001|Xavier Ricart|Orfeó Badaloní. Centre Parroquial de Sant Josep||entre Parroquial Sant Josep de Badalona (Barcelona)||41.4454449|2.2426014|ed9f5bd3-1599-4b99-a978-14f9436d525f|Nacional
442|Calderón de la Barca|La vida es sueño||Orlando Atocha|Teatro del Contrajuego||Teatro del Contrajuego||40.4423273|-3.7329769|5704c2c1-c4c1-465f-80c5-8fc8f6a0dce7|Nacional
443|Calderón de la Barca|La vida es sueño|2 de junio de 2001|Paz Carrero Eras|Teatro Escuela Libre de Alcalá (T.E.L.A.)||Patio Santo Tomás de Villanueva de Alcalá de Henares (Madrid)||40.4826613|-3.3655706|948edefe-02b8-464e-b6d5-8d97b4a18b8b|Nacional
444|Calderón de la Barca|La nave de los locos||Luis Dorrego|Teatro de Encargo||||||f32a4c9a-d8b3-42ed-89d3-59d2733abad5|Nacional
445|Calderón de la Barca|Fieras afemina amor||Juan Pedro de Aguilar|Juan Pedro Aguilar||||||4a120335-7d58-4fa0-ac02-2d192605730e|Nacional
446|Calderón de la Barca|El gran teatro del mundo|8 de marzo de 2001||Grup Tragapinyols||Auditori Municipal de Vinarós (Castellón)||40.4701462|0.4740855|ff180715-c854-47ab-a630-6387927d772a|Nacional
447|Calderón de la Barca|El dragoncillo|22 de agosto de 2001||Alcantarilla Teatro||Hospital de Antezana de Alcalá de Henares (Madrid)||40.4822856|-3.3695077|b28a2792-75b9-4cf6-aa61-00c5ef1e2b0f|Nacional
448|Calderón de la Barca|Desventuras y andanzas de Villegas y Quiñones, cuando en el siglo XVII se hacían calderones; Desventuras y andanzas de Villagas y Quiñones cuando en el XVII se hacían Calderones|16 de febrero de 2001|Eduardo Usillos|Producciones Nun Tris||Teatro Palacio Valdés de Avilés (Asturias)||43.5552219|-5.9226689|fef9ac60-3bf8-43df-adba-db82f553d34e|Nacional
449|Calderón de la Barca|Casa con dos puertas mala es de guardar|3 de marzo 2001|Antonio León|Corral de Comedias Teatro (C + C)||Corral de Comedias de Almagro, Ciudad Real||38.8884394|-3.7119119|3996ccb3-816c-4c40-9d03-1480041a7ce7|Nacional
450|Calderón de la Barca|La vida es sueño||Kei Jinguji|Ksec Act||Ksec Act||40.4604446|-3.7117905|309143f6-1c3c-4aa0-ac8c-7f5b2a143f22|Nacional
451|Calderón de la Barca|Entremeses variados|4 de enero de 2002|Jesús Amate|Compañía Benamate||Compañía Benamate||40.4100272|-3.712599|aa03fde6-5ed7-43cd-8255-af42ff68031b|Nacional
452|Calderón de la Barca|El escondido y la tapada|6 de abril de 2002|Manuel Canseco|Compañía de Manuel Canseco|XIX Jornadas de Teatro del Siglo de Oro|Auditorio Maestro Pradilla||36.8236811|-2.4466068|4af0d1c9-2d76-46ea-a0d0-60671933e32b|Nacional
453|Calderón de la Barca|Casa con dos puertas mala es de guardar|19 de octubre de 2002|Alfonso Zurro|Rosas de Otoño||Centro Cultural de la Villa de Madrid||40.4249487|-3.6924422|2242541a-9751-439a-9dad-dd253b82b729|Nacional
454|Calderón de la Barca|La vida es sueño|16 de septiembre de 2003|César Diéguez|Asociación Cultural Conde de Aranda, Con Esa imaginación||Teatro Infanta Isabel de Madrid||40.4222488|-3.6981049|96441db7-e5cb-4089-901a-72ddfde54d64|Nacional
455|Calderón de la Barca|La dama duende|7 de octubre de 2003|Ana María Boudeguer|La Bicicleta||Teatro Sanpol de Madrid||40.423938|-3.7295831|2a9e97df-6700-4b3d-9e4c-c20d1801044f|Nacional
456|Calderón de la Barca|El alcalde de Zalamea|30 de enero de 2003|Gustavo Pérez Puig, Mara Recatero|Teatro Español||Teatro Español||40.41495|-3.7027612|850bf71b-88b1-4c36-9b7d-090bb33f1ab2|Nacional
457|Calderón de la Barca|Cornudo, apaleado y satisfecho|15 de julio de 2003|Fernando Rojas|Enrique y Alain Cornejo, Teatro del Arte|Veranos de la Villa|Corral de Comedias del Rollo, Madrid||40.4148477|-3.7027496|bcbc09aa-bf85-4281-83bf-06c8b14d4cbc|Nacional
458|Calderón de la Barca|Los encantos de la culpa|28 de octubre de 2003|José Antonio Hernández Sayagués|Garufa Teatro||Teatro Caja Duero de Salamanca||40.9637199|-5.6640514|def66b71-b81a-47cc-9d15-02bcc2ba8362|Nacional
459|Calderón de la Barca|Sueño del duque de Belaqua|21 de octubre de 2003|Virginia Nölting, Javier Parra|Anthares Teatro||Anthares Teatro||40.4423978|-3.7947777|40c6ff31-9dc3-44ad-aec2-caac83d96e4a|Nacional
460|Calderón de la Barca|La vida es sueño|13 de julio de 2004|Francesco Pititto, María Federica Maestri|Lenz Rifrazioni|Festival Internacional de Teatro Clásico de Almagro|Lenz Rifrazioni||44.8121165|10.3300829|0eca1bda-7768-4c11-8094-36434151c4c6|Nacional
461|Calderón de la Barca|La hija del aire|21 de diciembre de 2004|Jorge Lavelli|Teatro San Martín||Teatro San Martín||40.4424407|-3.8771839|3486b26c-fe63-4edd-8773-91277d0f382c|Nacional
462|Calderón de la Barca|La edad de oro|19 de junio de 2004|Eusebio Lázaro|Compañía Eusebio Lázaro|Festival Clásicos en Alcalá|Compañía Eusebio Lázaro||40.4423978|-3.7947777|55747aa9-ccd2-4875-9d62-90b4ce63b602|Nacional
463|Calderón de la Barca|La cena del rey Baltasar|15 de junio de 2004|Antonio Barrios|Teatro Par||Patio de los Naranjos de la Mezquita de Córdoba||37.8794658|-4.7824457|9405f88f-fb55-4abc-b829-f0ab2669abbc|Nacional
464|Calderón de la Barca|El astrólogo fingido|18 de junio de 2004|Gabriel Garbisu|Producciones Amara|Festival Clásicos en Alcalá|Teatro Universitario Lope de Vega de Alcalá de Henares (Madrid)||40.4423273|-3.7329769|7a072e72-177f-4504-b4b7-c5b28a63f3c2|Nacional
465|Calderón de la Barca|Con quien vengo, vengo|18 de junio de 2004|José A. Raynaud|Tetrápolis|Festival de Teatro Clásico de Cáceres|Cáceres||39.4716679|-6.4113187|5761d58f-4442-44a0-be2e-bee055e74ba4|Nacional
466|Calderón de la Barca|La vida es sueño|26 de noviembre de 2005|Agustín Iglesias|Guirigai Teatro||Teatro Principal de Santos de Maimona (Badajoz)||38.4475812|-6.3796037|de0919da-a03a-44ea-b080-bf031eb47f0b|Nacional
467|Calderón de la Barca|La vida es sueño|17 de junio de 2005|Gabriel Garbisu|Producciones Amara|Festival de Teatro Clásicode Cáceres|Plaza de las Veletas de Cáceres||39.473242|-6.3728096|ad81598e-2792-4ec7-8a9d-c9d1900d5654|Nacional
468|Calderón de la Barca|La vida es sueño|8 de julio de 2005||Centro Dramático de Aragón|Festival Internacional de Teatro Clásico de Almagro|Teatro Municipal de Almagro||38.8903496|-3.7143277|ac4a0aba-ef64-4f08-a46f-36573cb6599c|Nacional
469|Calderón de la Barca|La dama duende|27 de agosto de 2005|Marta Torres|A Priori Producciones|Feria de Teatro de Castilla y León|Teatro Nuevo de Ciudad Rodrigo||40.5971314|-6.5350504|efdab2b0-585b-4434-b476-3e5e8b6786b3|Nacional
470|Calderón de la Barca|El gran teatro del mundo||Kike Lera|Desguace Teatro||||||62fa1b00-3486-43a8-836b-d4d85f7102f6|Nacional
471|Calderón de la Barca|El galán fantasma|4 de febrero de 2005|Pepa Calvo Pizarro|Teatre del Repartidor||Teatre Tantarantana de Barcelona||41.375945|2.1648049|2003d70f-9322-4d62-944c-be5d73a9d9c9|Nacional
472|Calderón de la Barca|Andrómeda y Perseo||Juan Carlos Villanueva|Trápala Teatro||||||bcac9c74-cb50-46de-9182-a840a40ff705|Nacional
473|Calderón de la Barca|Amar después de la muerte|21 de octubre de 2005|Eduardo Vasco|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Pavón de Madrid||40.4100351|-3.7087301|a0cc50c7-efd0-4c5a-aa72-40741bd71741|Nacional
474|Calderón de la Barca|Acordei que sonhava, Desperté del sueño|1 de marzo de 2005|Claudia Schapira|Núcleo Bartolomeu de Depoimentos|Teatralia, Festival de Artes Escénicas para Niños y Jóvenes|Teatro Triángulo de Madrid||40.4605062|-3.7117905|34f6c87e-3bee-46dd-9deb-2afed57412e7|Nacional
475|Calderón de la Barca|La rabia|30 de junio de 2006|José Antonio Raynaud|Perséfone|Festival de Teatro Clásico de Cáceres|Plaza de Santa María de Cáceres||39.4745464|-6.3729255|84b82871-9da3-48f3-86c8-81c1f85706ae|Nacional
476|Calderón de la Barca|La gran Cenobia||Carlos Alonso Callero|José Estruch, RESAD||||||0b0d6042-fb9a-4392-9d23-88b9de75a4c5|Nacional
477|Calderón de la Barca|El mágico prodigioso / Il mágico Prodigioso|13 de enero de 2006|Francesco Pititto, María Federica Maestri|Lenz Rifrazioni|Festival Escena Abierta de Burgos|||||6bd77b57-19a6-45cc-9d5f-2e041c13b4ad|Nacional
478|Calderón de la Barca|El mágico prodigioso|9 de junio de 2006|Juan Carlos Pérez de la Fuente|El Mágico Prodigioso||Teatro mPrincipal de Zamora||41.5045445|-5.7489883|d24b5cf5-4371-4f79-89f1-a8f6b48859a1|Nacional
479|Calderón de la Barca|El gran teatro del mundo|3 de julio de 2006|José Luis Alonso de Santos|Biblioteca Valenciana||Biblioteca Valenciana||39.4992533|-0.3720786|9dfcacd3-5a36-4edd-a517-b2e094596e8c|Nacional
480|Calderón de la Barca|El alcalde de Zalamea|6 de octubre de 2006|Rafael Rodríguez|2Rc||Teatro Cuyás de Las Palmas de Gran Canaria||28.1063889|-15.4208993|b7cd5746-b414-4e19-9960-09905908f566|Nacional
481|Calderón de la Barca|No hay burlas en el amor|25 de marzo de 2007|Francisco García Vicente|ESAD de Murcia||Teatro de la ESAD de Murcia||37.9835728|-1.1314409|03c2bda5-2005-4330-bc15-e04e176703f2|Nacional
482|Calderón de la Barca|La dama duende|10 de julio de 2007|Juan Carlos Sánchez|Teatro Clásico de Sevilla||Reales Atarazanas de Sevilla||37.3840127|-5.9984819|23636a51-6da2-4c78-a555-300492e64cb5|Nacional
483|Calderón de la Barca|El médico de su honra|24 de noviembre de 2007|Isidro Rodríguez Gallardo|Algarabía Teatro|Festival Internacional de Teatro de Cazorla|Cazorla (Jaén)||37.9135836|-3.0082091|39120bf0-b87a-4191-83fb-7845905a56b8|Nacional
484|Calderón de la Barca|No hay burlas con el amor|10 de julio de 2008|Manuel Canseco|Compañía de Manuel Canseco||Jardines del Galiileo, Madrid||40.4359749|-3.7128847|ee5b3fc8-1776-4172-a040-aef443f8f3d4|Nacional
